Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
19/11/2023,1194067277,64242.54,38021,12895.21,305.51,10858.78,NA,NA,NA,conventional,Spokane
19/11/2023,0.939962095,180739.47,111895.59,13741.2,55.54,49816.17,NA,NA,NA,conventional,StLouis
19/11/2023,1080179615,68632.25,12052.34,28054.29,360.06,25636.55,NA,NA,NA,conventional,Syracuse
19/11/2023,1053265096,564252.95,354725.05,18506.14,35.04,166285.18,NA,NA,NA,conventional,Tampa
19/11/2023,1075026592,100000.08,55358.42,20303.89,744.07,22520.52,NA,NA,NA,conventional,Toledo
19/11/2023,116850995,5322296.3,2904125.26,1040435.65,117334.35,1086401.84,NA,NA,NA,conventional,West
19/11/2023,0.925710575,738341.01,390586.03,60156.5,6589.2,214267.84,NA,NA,NA,conventional,WestTexNewMexico
19/11/2023,0.979875889,80393.15,43672.34,11394.37,3.78,17008.16,NA,NA,NA,conventional,Wichita
19/11/2023,1128596211,31379171.08,15738262.92,5863099.21,642423.62,7294234.22,NA,NA,NA,conventional,TotalUS
19/11/2023,1545147456,3288.18,175.38,233.73,0,2611.75,NA,NA,NA,organic,Albany
19/11/2023,1092939378,65596.35,13.57,9391.49,0,56191.29,NA,NA,NA,organic,Atlanta
19/11/2023,1758235519,55570.35,433.22,8709,2.31,38584.11,NA,NA,NA,organic,BaltimoreWashington
19/11/2023,1157528905,18182.54,66.16,445.17,0,17671.22,NA,NA,NA,organic,BirminghamMontgomery
19/11/2023,2011356099,5303.6,1217.77,1974.42,0,2111.4,NA,NA,NA,organic,Boise
19/11/2023,1687524503,30265.13,220.07,1699.1,0,20514.46,NA,NA,NA,organic,Boston
19/11/2023,1581209057,12804.26,392.08,51.4,0,12269.43,NA,NA,NA,organic,BuffaloRochester
19/11/2023,1727136157,271097.77,120937.09,8513.68,0,129489.38,NA,NA,NA,organic,California
19/11/2023,1580515438,27214.72,61.6,2468.41,3.3,24681.43,NA,NA,NA,organic,Charlotte
19/11/2023,1347547257,49982.48,461.39,15596.84,0,30985.3,NA,NA,NA,organic,Chicago
19/11/2023,2178783904,14980.05,41.26,7415.41,0,7498.18,NA,NA,NA,organic,CincinnatiDayton
19/11/2023,1708906501,12026.2,948.03,3304.88,0,7678.79,NA,NA,NA,organic,Columbus
19/11/2023,1208381167,47609.53,13205.35,435.55,0,31281.69,NA,NA,NA,organic,DallasFtWorth
19/11/2023,1345978554,47749.6,27743.43,468.66,0,18016.06,NA,NA,NA,organic,Denver
19/11/2023,162365061,15920.38,215.04,4777.72,0,10546.47,NA,NA,NA,organic,Detroit
19/11/2023,1196146588,5260.44,26.41,441.72,0,4615.21,NA,NA,NA,organic,GrandRapids
19/11/2023,1544021591,164912.26,5494.5,45775.52,0,107889.04,NA,NA,NA,organic,GreatLakes
19/11/2023,1017567333,32115.29,277,456.62,0,30919,NA,NA,NA,organic,HarrisburgScranton
19/11/2023,1879595616,15953.73,586.2,4905.53,0,5913.73,NA,NA,NA,organic,HartfordSpringfield
19/11/2023,1153646373,31437.33,14573.59,102.07,0,16282.87,NA,NA,NA,organic,Houston
19/11/2023,1790500886,9647.38,340.52,3190.15,0,5710.36,NA,NA,NA,organic,Indianapolis
19/11/2023,1830223852,8042.59,62.25,139.67,0,7840.67,NA,NA,NA,organic,Jacksonville
19/11/2023,1372967273,18622.01,4399.41,3434.89,0,10497.92,NA,NA,NA,organic,LasVegas
19/11/2023,1625372061,133898.6,64274.59,2614.04,0,56812.19,NA,NA,NA,organic,LosAngeles
19/11/2023,1842999344,8552.52,3.24,3335.84,0,5210.29,NA,NA,NA,organic,Louisville
19/11/2023,1669082034,42621.46,244.42,349.65,0,42027.39,NA,NA,NA,organic,MiamiFtLauderdale
19/11/2023,1581666436,272122.31,1281.09,40445.9,7.89,220757.14,NA,NA,NA,organic,Midsouth
19/11/2023,1729940515,17855.48,44.19,4584.93,0,13015.31,NA,NA,NA,organic,Nashville
19/11/2023,1612238021,12226.4,1514.72,199.01,0,10435.71,NA,NA,NA,organic,NorthernNewEngland
19/11/2023,1246437041,13327.15,183.94,13.94,0,13129.27,NA,NA,NA,organic,NewOrleans
19/11/2023,1332349074,139302.97,9523,10171.66,0,88891.57,NA,NA,NA,organic,NewYork
19/11/2023,139689338,325090.02,18333.14,23219.57,0,231146.71,NA,NA,NA,organic,Northeast
19/11/2023,1692071929,24190.34,191.32,58.8,0,23940.22,NA,NA,NA,organic,Orlando
19/11/2023,1666753905,3143.64,26.38,1000.86,0,2025.06,NA,NA,NA,organic,PeoriaSpringfield
19/11/2023,1258526538,43755.87,1796.61,4132.83,0,33896.29,NA,NA,NA,organic,Philadelphia
19/11/2023,1350049963,38300.12,8356.42,7179.98,0,21469.08,NA,NA,NA,organic,PhoenixTucson
19/11/2023,1615205999,5227.05,1819.91,1.4,0,2996.25,NA,NA,NA,organic,Pittsburgh
19/11/2023,1333324029,76580.22,30922.56,2960.19,0,35123.81,NA,NA,NA,organic,Plains
19/11/2023,2155531593,30804.99,170.2,19313.03,0,11013.06,NA,NA,NA,organic,Portland
19/11/2023,1634673563,4268.15,2.82,21.11,0,2581.56,NA,NA,NA,organic,Providence
19/11/2023,1512865927,32566.88,300.1,2147.12,2.12,29654.49,NA,NA,NA,organic,RaleighGreensboro
19/11/2023,1523462344,23426.19,10.05,2971.87,0,20352.92,NA,NA,NA,organic,RichmondNorfolk
19/11/2023,1627471492,12129.58,10.2,2878.03,0,9241.36,NA,NA,NA,organic,Roanoke
19/11/2023,1720118613,14326.74,3888.53,1110.35,0,9327.85,NA,NA,NA,organic,Sacramento
19/11/2023,1835211987,21341.5,11425.79,698.44,0,7393.42,NA,NA,NA,organic,SanDiego
19/11/2023,1949124947,50967.95,20447.91,2423.5,0,28096.54,NA,NA,NA,organic,SanFrancisco
19/11/2023,2428224348,50678.14,569.23,39563.52,6.75,9716.49,NA,NA,NA,organic,Seattle
19/11/2023,1365589694,40355.15,262.74,3265.19,3.46,36823.76,NA,NA,NA,organic,SouthCarolina
19/11/2023,1205990235,177434.73,36406.94,4023.44,0,132065.14,NA,NA,NA,organic,SouthCentral
19/11/2023,1372780607,299714.04,1275.49,18360.36,3.51,280071.52,NA,NA,NA,organic,Southeast
19/11/2023,2193096711,3875.54,145.86,1946.35,0,1691.98,NA,NA,NA,organic,Spokane
19/11/2023,2079156695,6351.84,732.99,2483.89,0,2791.62,NA,NA,NA,organic,StLouis
19/11/2023,1545265264,4723.15,116.08,103.94,0,4361.92,NA,NA,NA,organic,Syracuse
19/11/2023,1536341664,22870.95,162.28,61.95,0,22646.72,NA,NA,NA,organic,Tampa
19/11/2023,1635213514,5052.24,17.7,1492.47,0,3542.07,NA,NA,NA,organic,Toledo
19/11/2023,1721566622,305168.46,73696.04,96134.12,6.86,130026.83,NA,NA,NA,organic,West
19/11/2023,1419073982,26439.99,5375.34,1198.97,0,19427.83,NA,NA,NA,organic,WestTexNewMexico
19/11/2023,1288959919,3351.04,1322.24,8.52,0,1925.78,NA,NA,NA,organic,Wichita
19/11/2023,1511676963,1892119.82,288346.86,239432.79,18.26,1266569.58,NA,NA,NA,organic,TotalUS
26/11/2023,1082240315,88250.6,21374.54,45883.35,0,18597.89,NA,NA,NA,conventional,Albany
26/11/2023,1154816631,532013.67,340851.41,64210.17,45.07,123596.71,NA,NA,NA,conventional,Atlanta
26/11/2023,1334273719,714082.31,274045.5,141969.92,700.13,214541.61,NA,NA,NA,conventional,BaltimoreWashington
26/11/2023,1006924605,239824.21,178783.49,7108.49,7.11,44113.45,NA,NA,NA,conventional,BirminghamMontgomery
26/11/2023,127565977,79440.89,38701.02,23365.71,276.22,14856.83,NA,NA,NA,conventional,Boise
26/11/2023,1368165144,463144.08,41917.2,298306.91,81.94,114536.89,NA,NA,NA,conventional,Boston
26/11/2023,1063561461,131863.98,20569.69,36744.12,1015.9,69053.37,NA,NA,NA,conventional,BuffaloRochester
26/11/2023,1304916027,4200357,2391331.83,470082.13,373369.38,834081.63,NA,NA,NA,conventional,California
26/11/2023,1267909719,290199.43,129418.41,43657.2,348.98,83703.53,NA,NA,NA,conventional,Charlotte
26/11/2023,1115759042,718433.18,387455.44,104238.15,52690.27,158674.95,NA,NA,NA,conventional,Chicago
26/11/2023,1099359477,191203.44,94533.15,59156.17,439.31,33580.72,NA,NA,NA,conventional,CincinnatiDayton
26/11/2023,1094878898,181056.69,95898.98,42315.86,678.19,37774.51,NA,NA,NA,conventional,Columbus
26/11/2023,0.847050012,1070159.93,525722.17,137965.64,2000.69,269427.86,NA,NA,NA,conventional,DallasFtWorth
26/11/2023,1210534291,663774.76,298046.44,167939.17,12717.05,166079.5,NA,NA,NA,conventional,Denver
26/11/2023,1107439487,275907.11,103191.65,91231.1,5872.21,73605.53,NA,NA,NA,conventional,Detroit
26/11/2023,1264761538,123627.86,27349.37,50102.24,6382.77,39120.93,NA,NA,NA,conventional,GrandRapids
26/11/2023,1061946198,2895155.74,1425019.88,702536.06,79026.98,639270.87,NA,NA,NA,conventional,GreatLakes
26/11/2023,1243568337,273704.43,106341.26,69104.93,12164.45,66841.89,NA,NA,NA,conventional,HarrisburgScranton
26/11/2023,1293331619,278826.9,13782.64,206101.85,61.79,53829.01,NA,NA,NA,conventional,HartfordSpringfield
26/11/2023,0.903286794,715999.23,373820.64,121661.76,152.8,84225.05,NA,NA,NA,conventional,Houston
26/11/2023,0.964415005,196768.27,94830.75,54775.46,666.92,44845.31,NA,NA,NA,conventional,Indianapolis
26/11/2023,1082311833,178074.95,122809.25,2543.79,9.79,51335.33,NA,NA,NA,conventional,Jacksonville
26/11/2023,1147449647,275290.41,120933.45,57611.94,7581.83,79515.04,NA,NA,NA,conventional,LasVegas
26/11/2023,1249192187,2154817.95,1178862.79,192919.63,291103.85,422118.79,NA,NA,NA,conventional,LosAngeles
26/11/2023,1029201979,102424.46,42322.16,27678.8,72.17,27637.52,NA,NA,NA,conventional,Louisville
26/11/2023,1100572265,824460.86,547184.78,7348.5,87.23,235317.66,NA,NA,NA,conventional,MiamiFtLauderdale
26/11/2023,11673598,2980968.94,1382302.72,531968.6,4671.94,769954.55,NA,NA,NA,conventional,Midsouth
26/11/2023,1049981718,232255.72,121757.15,32832.56,15.47,67498.99,NA,NA,NA,conventional,Nashville
26/11/2023,1200621817,344663.9,100441.71,180613.84,19.65,58753.55,NA,NA,NA,conventional,NorthernNewEngland
26/11/2023,0.813947452,226567.55,161486.75,2719.85,3.78,17263.89,NA,NA,NA,conventional,NewOrleans
26/11/2023,1409684621,1339129.84,119076.33,749768.67,1266.27,431962.91,NA,NA,NA,conventional,NewYork
26/11/2023,1288478492,3897347.77,684113.32,1946804.34,26154.92,1115323.27,NA,NA,NA,conventional,Northeast
26/11/2023,1031865316,455088.67,261772.77,5621.01,1.89,170098.93,NA,NA,NA,conventional,Orlando
26/11/2023,0.92999323,83229.68,46757.46,13606.9,416.22,21525.88,NA,NA,NA,conventional,PeoriaSpringfield
26/11/2023,1182384915,423759.98,113769.48,133116.04,9964.24,150042.52,NA,NA,NA,conventional,Philadelphia
26/11/2023,1072483967,864094.99,504564.89,188043.24,15583.7,141982.19,NA,NA,NA,conventional,PhoenixTucson
26/11/2023,0.954290793,114235.03,72146.02,2972.98,52.03,31022.72,NA,NA,NA,conventional,Pittsburgh
26/11/2023,1027711981,1477389.03,832192.03,225490.34,5402.82,294761.73,NA,NA,NA,conventional,Plains
26/11/2023,1214765404,440565.4,210363.03,107160.9,20313.88,91172.46,NA,NA,NA,conventional,Portland
26/11/2023,147281634,62052.07,4095.57,44221.03,1.89,12848.46,NA,NA,NA,conventional,Providence
26/11/2023,1193398891,338841.81,156552.64,52569.35,178.11,87842.33,NA,NA,NA,conventional,RaleighGreensboro
26/11/2023,1103522127,223383.67,104271.77,45896.33,65.72,51612.69,NA,NA,NA,conventional,RichmondNorfolk
26/11/2023,1029943063,138783.27,73654.54,25271.15,504.61,29327.21,NA,NA,NA,conventional,Roanoke
26/11/2023,1307583374,317412.31,168665.86,64022.31,3413.63,76983.32,NA,NA,NA,conventional,Sacramento
26/11/2023,125804471,387664.49,213985.77,40357.65,36204.85,86399.42,NA,NA,NA,conventional,SanDiego
26/11/2023,1515195335,502021.22,332873.51,52133.29,5241.45,94370.85,NA,NA,NA,conventional,SanFrancisco
26/11/2023,1476539681,387881.78,191246.63,108195.91,7509.07,62314.35,NA,NA,NA,conventional,Seattle
26/11/2023,112203711,400534.95,216121.02,51551.77,103.6,100215.74,NA,NA,NA,conventional,SouthCarolina
26/11/2023,0.860896133,3949966.55,2146430.86,413017.2,17207.87,751869.15,NA,NA,NA,conventional,SouthCentral
26/11/2023,1074040904,4143537.98,2674717.58,201555.73,395.89,1088526.6,NA,NA,NA,conventional,Southeast
26/11/2023,1254118413,54498.44,28393.63,14085.13,20.42,10374.77,NA,NA,NA,conventional,Spokane
26/11/2023,0.938559319,158040.97,101109.87,11544.37,26.06,40536.12,NA,NA,NA,conventional,StLouis
26/11/2023,109621862,58513.33,9446.57,24557.31,235.21,22695.8,NA,NA,NA,conventional,Syracuse
26/11/2023,1061974161,499844.38,328991.55,8229.55,23.67,139198.68,NA,NA,NA,conventional,Tampa
26/11/2023,1036534778,94650.83,47974.19,26302.67,1068.02,18143.53,NA,NA,NA,conventional,Toledo
26/11/2023,1152951798,4705665,2403543.32,1074649.86,91699.33,984996.14,NA,NA,NA,conventional,West
26/11/2023,0.884660204,648850.19,344454.17,58692.64,5854.65,178337.69,NA,NA,NA,conventional,WestTexNewMexico
26/11/2023,0.964286805,77271.25,40091.45,15107.01,0,12858.2,NA,NA,NA,conventional,Wichita
26/11/2023,1127478334,28250388.01,13939651.54,5566104.26,597929.14,6478783.93,NA,NA,NA,conventional,TotalUS
26/11/2023,1490440937,2956.65,155.2,237.92,0,2403.16,NA,NA,NA,organic,Albany
26/11/2023,1086585369,62633.16,31.37,9116.59,0,53485.19,NA,NA,NA,organic,Atlanta
26/11/2023,1804766271,47744.9,747.53,7013.94,5.78,32495.48,NA,NA,NA,organic,BaltimoreWashington
26/11/2023,1116329724,17663.43,72.28,434.7,0,17156.45,NA,NA,NA,organic,BirminghamMontgomery
26/11/2023,2041914949,5056.91,208.59,2757.31,0,2091.01,NA,NA,NA,organic,Boise
26/11/2023,1676573214,24962.65,143.02,1176.86,0,16558.85,NA,NA,NA,organic,Boston
26/11/2023,1652477087,8563.5,361.93,52.63,0,8079.63,NA,NA,NA,organic,BuffaloRochester
26/11/2023,173488096,268456.7,115377.24,7771.02,0,135478.19,NA,NA,NA,organic,California
26/11/2023,1606353924,26130.12,851.55,1797.52,1.1,23479.95,NA,NA,NA,organic,Charlotte
26/11/2023,1617774543,32484.67,428.51,18062.75,0,11816.76,NA,NA,NA,organic,Chicago
26/11/2023,2106956747,14147.15,56.28,6870.61,0,7188.75,NA,NA,NA,organic,CincinnatiDayton
26/11/2023,1778549224,10880.4,912.55,3204.16,0,6706.99,NA,NA,NA,organic,Columbus
26/11/2023,1233771802,43384.98,11915.52,491.33,0,28398.27,NA,NA,NA,organic,DallasFtWorth
26/11/2023,1387154744,41922.64,24529.82,507.14,0,15531.17,NA,NA,NA,organic,Denver
26/11/2023,1788981278,13002.34,285.61,4473.62,0,7940.71,NA,NA,NA,organic,Detroit
26/11/2023,1396677891,4047.72,14.42,413.26,0,3501.55,NA,NA,NA,organic,GrandRapids
26/11/2023,1680599777,132611.39,4864.71,46948.79,0,76617.22,NA,NA,NA,organic,GreatLakes
26/11/2023,1050772558,26762.73,191.13,393.01,0,25847.11,NA,NA,NA,organic,HarrisburgScranton
26/11/2023,1778486533,13504.34,384.88,2889.24,0,5603.51,NA,NA,NA,organic,HartfordSpringfield
26/11/2023,1166358,28044.17,13537.64,94.05,0,13886.43,NA,NA,NA,organic,Houston
26/11/2023,1851756018,8421.24,142.23,2967.22,0,4955.84,NA,NA,NA,organic,Indianapolis
26/11/2023,1568323503,9612.92,136.68,74.4,0,9401.84,NA,NA,NA,organic,Jacksonville
26/11/2023,141427921,17938.81,4338.18,3551.3,0,9740.63,NA,NA,NA,organic,LasVegas
26/11/2023,1588208536,131930.55,56521.58,2268.55,0,65065.08,NA,NA,NA,organic,LosAngeles
26/11/2023,1885260249,7890.92,143.82,3135.22,0,4596.13,NA,NA,NA,organic,Louisville
26/11/2023,158271535,43594.8,242.39,237.3,0,43115.1,NA,NA,NA,organic,MiamiFtLauderdale
26/11/2023,1588248774,253319.03,4680.54,34027.04,9.17,205618.3,NA,NA,NA,organic,Midsouth
26/11/2023,1704615006,17098.09,623.14,4215.69,0,12114.35,NA,NA,NA,organic,Nashville
26/11/2023,1617748709,10799.64,1372.19,276.1,0,9037.49,NA,NA,NA,organic,NorthernNewEngland
26/11/2023,1248253415,10604.68,137.73,23.2,0,10443.75,NA,NA,NA,organic,NewOrleans
26/11/2023,1393443758,117389.19,6575.25,8764.73,0,73402.41,NA,NA,NA,organic,NewYork
26/11/2023,1423711476,269854.99,13307.25,18117.3,0,191141.75,NA,NA,NA,organic,Northeast
26/11/2023,1542180642,25748.89,214.87,47.46,0,25486.55,NA,NA,NA,organic,Orlando
26/11/2023,1550581601,3172.49,2.84,812.62,0,2306.63,NA,NA,NA,organic,PeoriaSpringfield
26/11/2023,1282185763,36394.63,1243.49,3371.09,0,29278.61,NA,NA,NA,organic,Philadelphia
26/11/2023,1363691126,32281.95,7028.04,6450.83,0,17801.38,NA,NA,NA,organic,PhoenixTucson
26/11/2023,1546422944,4260.77,1291.82,5.57,0,2629.49,NA,NA,NA,organic,Pittsburgh
26/11/2023,1319386971,56946.46,17235.71,1898.14,0,31108.33,NA,NA,NA,organic,Plains
26/11/2023,2262980178,28986.67,101.33,18467.51,0,10191.03,NA,NA,NA,organic,Portland
26/11/2023,1584226261,3495.61,12.7,7.06,0,1979.79,NA,NA,NA,organic,Providence
26/11/2023,1506042906,33902.43,999.74,1473.97,2.12,31089.56,NA,NA,NA,organic,RaleighGreensboro
26/11/2023,1514826883,21508.93,257.64,2278.41,0,18862.62,NA,NA,NA,organic,RichmondNorfolk
26/11/2023,1594263073,10194.08,120.94,2121.97,0,7951.17,NA,NA,NA,organic,Roanoke
26/11/2023,1826168817,14514.92,4932.64,1095.45,0,8486.83,NA,NA,NA,organic,Sacramento
26/11/2023,1892473383,20322.57,11358.63,598.55,0,6724.24,NA,NA,NA,organic,SanDiego
26/11/2023,202226644,51239.68,22040.03,2273.2,0,26926.45,NA,NA,NA,organic,SanFrancisco
26/11/2023,2563481224,44749.4,544.51,34523.83,16.88,8945.99,NA,NA,NA,organic,Seattle
26/11/2023,1347300362,38401.08,755.79,2475.7,4.61,35164.98,NA,NA,NA,organic,SouthCarolina
26/11/2023,1280471301,156313.73,40386.29,4901.62,0,106237.81,NA,NA,NA,organic,SouthCentral
26/11/2023,1321267255,298126.49,1974.51,16867.56,4.93,279273.19,NA,NA,NA,organic,Southeast
26/11/2023,2221409035,3275.39,102.18,1664.88,0,1461.09,NA,NA,NA,organic,Spokane
26/11/2023,1766348241,5256.68,503.16,1341.58,0,3188.29,NA,NA,NA,organic,StLouis
26/11/2023,155340458,3591.88,100.35,95.71,0,3298.79,NA,NA,NA,organic,Syracuse
26/11/2023,1485544689,22172.95,175.26,44.1,0,21953.59,NA,NA,NA,organic,Tampa
26/11/2023,1761663615,4840.65,42.82,1670.62,0,3127.22,NA,NA,NA,organic,Toledo
26/11/2023,1796158921,277112.41,67570.34,90412.91,19.55,114690.16,NA,NA,NA,organic,West
26/11/2023,1734060871,29460.58,12424.61,1107.52,0,15443.35,NA,NA,NA,organic,WestTexNewMexico
26/11/2023,1289788607,2835.18,1038.46,1.07,0,1720.06,NA,NA,NA,organic,Wichita
26/11/2023,1542596589,1712741.2,265396.6,220944.37,33.65,1140164.95,NA,NA,NA,organic,TotalUS
3/12/2023,1069608845,110306.38,24968.31,58853.57,30.56,23419.9,NA,NA,NA,conventional,Albany
3/12/2023,1141781514,650777.37,422226.43,97513.89,67.77,126802.64,NA,NA,NA,conventional,Atlanta
3/12/2023,1265797443,759004.14,274412.18,149978.67,1162.54,239273.55,NA,NA,NA,conventional,BaltimoreWashington
3/12/2023,1004925909,286186.79,220885.21,9499.41,17.33,44912.07,NA,NA,NA,conventional,BirminghamMontgomery
3/12/2023,1260725328,96316.15,40377.54,35234.69,857.17,16826.69,NA,NA,NA,conventional,Boise
3/12/2023,1239168654,564932.01,51544.35,295409.26,58.81,209046.74,NA,NA,NA,conventional,Boston
3/12/2023,1071706712,154389.04,25806.33,44503.59,1022.16,77934.84,NA,NA,NA,conventional,BuffaloRochester
3/12/2023,1066006723,5845932.7,3868487,591584.26,340737.02,916388.81,NA,NA,NA,conventional,California
3/12/2023,1121250393,314663.4,146268.12,52412.33,519.73,81546.54,NA,NA,NA,conventional,Charlotte
3/12/2023,0.657467642,1513007.4,413352.56,84856.09,60353.99,939614.95,NA,NA,NA,conventional,Chicago
3/12/2023,113992033,266067.01,100233.19,127051.76,755.08,33989.03,NA,NA,NA,conventional,CincinnatiDayton
3/12/2023,1135046332,207005.78,100385.62,61860.68,440.02,39569.03,NA,NA,NA,conventional,Columbus
3/12/2023,0.857144147,1249440.86,644967.52,224141.27,1780.44,214403.16,NA,NA,NA,conventional,DallasFtWorth
3/12/2023,0.985340606,884788.64,297196.99,379368.48,9862.44,177407.7,NA,NA,NA,conventional,Denver
3/12/2023,113708494,366200.66,134643.19,147287.1,3734.12,77977.5,NA,NA,NA,conventional,Detroit
3/12/2023,1078168616,156330.88,53503.97,55000.27,4278.69,42767.91,NA,NA,NA,conventional,GrandRapids
3/12/2023,0.890067898,4187398.02,1697222.21,845908.99,79428.26,1512095.35,NA,NA,NA,conventional,GreatLakes
3/12/2023,108506264,323721.43,143828.23,86876.79,8842.48,62553.07,NA,NA,NA,conventional,HarrisburgScranton
3/12/2023,134716619,281677.53,18606.02,196758.11,76.67,59982.11,NA,NA,NA,conventional,HartfordSpringfield
3/12/2023,0.921369791,821160.97,412086.47,201885.87,175.04,75565.86,NA,NA,NA,conventional,Houston
3/12/2023,1025932709,226794.11,108800.82,69175.88,532.97,46263.21,NA,NA,NA,conventional,Indianapolis
3/12/2023,1075661558,225948.03,164483.06,4722.44,6.85,54916.79,NA,NA,NA,conventional,Jacksonville
3/12/2023,1104171608,339437.6,127316.91,87361.48,6655.34,106612.28,NA,NA,NA,conventional,LasVegas
3/12/2023,1087115252,2721855.71,1776254.2,154830.68,258581.11,465933.6,NA,NA,NA,conventional,LosAngeles
3/12/2023,1046147502,116085.5,42381.47,38068.59,144.97,29869.76,NA,NA,NA,conventional,Louisville
3/12/2023,1099505089,1040472.35,748160.85,7781.52,86.41,243162.72,NA,NA,NA,conventional,MiamiFtLauderdale
3/12/2023,1108533896,3327036.36,1493705.25,685585.27,4588.05,820829.74,NA,NA,NA,conventional,Midsouth
3/12/2023,1046474206,274018.46,139944.79,49992.98,10.96,72791.8,NA,NA,NA,conventional,Nashville
3/12/2023,1015762194,488970.72,140243.77,227355.49,27.06,114630.43,NA,NA,NA,conventional,NorthernNewEngland
3/12/2023,0.819855561,262424.61,195338.76,3342.51,5.04,13319.45,NA,NA,NA,conventional,NewOrleans
3/12/2023,1205928377,1685254.6,165450.98,1038088.92,715.92,421070.88,NA,NA,NA,conventional,NewYork
3/12/2023,1155709472,4778759.2,881108.32,2409888.29,19657.51,1305651.94,NA,NA,NA,conventional,Northeast
3/12/2023,1039719213,554719.24,357659.65,7042.16,20.71,169483.98,NA,NA,NA,conventional,Orlando
3/12/2023,0.891234485,105955.49,58469.21,16165.3,268.3,30168.07,NA,NA,NA,conventional,PeoriaSpringfield
3/12/2023,1045408973,513067.65,161975.63,181235.79,7269.96,143368.48,NA,NA,NA,conventional,Philadelphia
3/12/2023,0.999251259,1117182.48,582644.59,303348.66,15602.15,199495.6,NA,NA,NA,conventional,PhoenixTucson
3/12/2023,1097064443,113609.49,59422.65,5851.28,42.93,39917.17,NA,NA,NA,conventional,Pittsburgh
3/12/2023,0.962175866,1678947.91,985367.84,251477.35,6024.55,287580.51,NA,NA,NA,conventional,Plains
3/12/2023,1197433178,578979.48,309406.39,173547.91,26527.49,56106.21,NA,NA,NA,conventional,Portland
3/12/2023,1287051502,79399.3,5448.44,43369.35,27.2,29679.03,NA,NA,NA,conventional,Providence
3/12/2023,1089963641,364248.88,165335.03,61269.96,280.34,93681.43,NA,NA,NA,conventional,RaleighGreensboro
3/12/2023,1049698733,269602.38,123336.77,68285.71,65.28,53764.65,NA,NA,NA,conventional,RichmondNorfolk
3/12/2023,1032313582,164815.62,77661.49,42609.98,358.37,31586.93,NA,NA,NA,conventional,Roanoke
